investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,valid_input,direct_holding,security_mapped_sector,financial_sector,sectors_with_assets,has_ald_in_fin_sector,flag
Test,auto_eq_cb_full,BR160982,US26442CAA27,1257121,Duke Energy Carolinas Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR48885,US651639AN69,6125221,Newmont Goldcorp Corp,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR39557,US013716AW59,13165891,Rio Tinto Alcan Inc,Bonds,TRUE,TRUE,Other,Other,Power + Shipping + Steel,FALSE,Included in analysis
Test,auto_eq_cb_full,BR669520,US05565EAF25,266158,Bmw Us Capital Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR60135,US263901AB68,28027940,Duke Energy Indiana Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR39971,US30161MAJ27,25204090,Exelon Generation Co Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR115446,US67021CAF41,10190080,Nstar Electric Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR565459,US89236TDW27,3034200,Toyota Motor Credit Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR119112,US26835PAF71,17137530,Edp Finance Bv,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR615880,US664397AM81,100507,Eversource Energy,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR122868,US172070CP76,9060728,Duke Energy Ohio Inc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR313328,US23338VAB27,6104076,Dte Electric Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR660560,US247916AC30,520950,Denbury Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR114919,US59562VAM90,3918723,Berkshire Hathaway Energy Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR436466,US476556CX17,1458647,Jersey Central Pwr & Lt,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR515733,US166764AR12,2491050,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR686,US743263AE50,228145,Progress Energy Inc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR532740,US797440BT05,464480,San Diego G & E,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR7804,US21079NAA90,9773163,Contl Airlines 2007-1,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR229560,US125896BK56,5924859,Cms Energy Corp,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR374665,US037411AW56,805530,Apache Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR626328,US37045VAE02,1623255,General Motors Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR444220,US402635AM88,378750,Gulfport Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR190677,US057224AZ09,5346634,Baker Hughes A Ge Co Llc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR272367,US294549AE01,8450890,Eqt Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR457791,US55336VAK61,153636,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR18505,US118230AR27,6919752,Buckeye Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR493402,US12625GAC87,4987296,Cnooc Finance 2013 Ltd,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR615156,US05565QCX43,250670,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR108534,US15361GAU94,6020738,Central Hudson Gas & Ele,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR51234,US674599CC78,2051280,Occidental Petroleum Cor,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR210814,US98389BAH33,13509100,Xcel Energy Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR265629,US573284AQ94,3159171,Martin Marietta Material,Bonds,TRUE,TRUE,Cement,Cement,Aviation + Cement,TRUE,Included in analysis
Test,auto_eq_cb_full,BR670525,US65364UAK25,1304192,Niagara Mohawk Power Corp,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR513961,US674215AD08,153188,Oasis Petroleum Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR675633,US345370CA64,130535,NA,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR128251,US759509AE27,6323686,Reliance Steel & Alum,Bonds,TRUE,TRUE,Steel,Steel,Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR217213,US037735CV70,5548900,Appalachian Power Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR686177,US166764AR12,1664021,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR151654,XS0903465127,405012,State Oil Co Of The Azer,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR281782,US30231GAJ13,23462283,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR487304,US345397XF55,4983940,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR82026,US927804FB53,2306458,Virginia Elec & Power Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR48980,US292505AJ36,4111001,Encana Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR214048,US98389BAU44,6681511,Xcel Energy Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR371909,US842400ES88,192914,Southern Cal Edison,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR86046,US744542AC53,2046342,Public Service Co Of New Mexic,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR238996,US31428XAY22,10630480,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR598616,US96950FAM68,722858,Williams Companies Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR667535,US233851CZ53,687124,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR142667,US718546AC87,3403968,Phillips 66,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR318784,US822582BS00,6403780,Shell International Finance Bv,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR62096,US30251GAW78,65813,Fmg Resources Aug 2006,Bonds,TRUE,TRUE,Other,Other,Power + Shipping,FALSE,Included in analysis
Test,auto_eq_cb_full,BR140477,US05565EAM75,582780,Bmw Us Capital Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR204439,US78454LAK61,17115000,Sm Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR407652,US30251GAU13,354375,Fmg Resources Aug 2006,Bonds,TRUE,TRUE,Other,Other,Power + Shipping,FALSE,Included in analysis
Test,auto_eq_cb_full,BR585888,US059165EG13,9444,Baltimore Gas & Electric Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR144709,US65364UAK25,25876825,Niagara Mohawk Power Corp,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR516838,US00388WAD39,660038,Abu Dhabi National Energ,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR167044,US706451BC43,2993903,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR522682,US69371RM945,149134,Paccar Financial Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR138900,US35671DAZ87,248750,Freeport-Mcmoran Inc,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR51407,US80589MAD48,14525980,NA,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR57538,US90932LAA52,704230,United Air 2015-1 Aa Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR688191,US345397WW97,683552,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR422862,US842587CU99,7003430,Southern Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR145720,US12626PAM59,20944890,Crh America Inc,Bonds,TRUE,TRUE,Cement,Cement,Cement,TRUE,Included in analysis
Test,auto_eq_cb_full,BR208863,US26442CAE49,6958901,Duke Energy Carolinas Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR178711,US65364UAE64,23209181,Niagara Mohawk Power Corp,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR181600,US664397AK26,44513359,Eversource Energy,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR686279,US59562VAR87,112197,Berkshire Hathaway Energy Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR164935,US71654QCA85,571799,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR445529,US96950FAQ72,137909,Williams Companies Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR598691,US88160RAE18,811793,Tesla Inc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR130087,US37045VAF76,2759813,General Motors Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR296619,US202795JE14,2020100,Commonwealth Edison Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR262041,US96950FAD69,4226928,Williams Companies Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR14021,US166764AR12,4980615,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR4076,US867229AD85,7555320,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR38382,US171798AC50,15917700,Cimarex Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR135542,US74955DAA90,217860,Rgs Aegco Funding Corp,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR250560,US005117AA49,9213300,Acwa Power Mgmt Invst,Bonds,TRUE,TRUE,Power,Power,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR673828,US125896BL30,139390,Cms Energy Corp,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR638238,US37045XBV73,505106,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR151180,US74733VAC46,607116,Qep Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR240577,US50587KAA97,17766049,Lafargeholcim Finance Us Llc,Bonds,TRUE,TRUE,Cement,Cement,Cement + Coal + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR262331,US186108CK02,1902075,Cleveland Electric Illum,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR625224,US465685AK11,642317,Itc Holdings Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR239904,US268317AK07,44309480,Electricite De France Sa,Bonds,TRUE,TRUE,Power,Power,Coal + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR610687,US737679DG22,157089,Potomac Electric Power Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR675883,US166764BK59,74848,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR57651,US032511AY39,1837215,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR232899,US491674BG15,14473412,Kentucky Utilities Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR422053,US779382AU43,296093,Rowan Companies Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR25668,US29250NAS45,9962500,Enbridge Inc,Bonds,TRUE,TRUE,Other,Other,Aviation + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR172442,US744448CE96,9355291,Public Service Colorado,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR271408,US037411AW56,2129,Apache Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR380563,US95709TAN00,404628,Evergy Kansas Central Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR218177,US74955DAB73,1834133,Rgs Aegco Funding Corp,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR431789,US05351WAA18,671545,Avangrid Inc,Bonds,TRUE,TRUE,Power,Power,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR496368,US31428XBM74,15100605,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR59886,US209111FL29,10489440,Con Edison Co Of Ny Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR277958,US144285AK99,509754,Carpenter Technology,Bonds,TRUE,TRUE,Steel,Steel,Steel,TRUE,Included in analysis
Test,auto_eq_cb_full,BR169088,US875127BA91,15516240,Tampa Electric Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR14865,US565849AB20,2438420,Marathon Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR309563,US166764AY62,6537700,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR174521,US929160AT60,1023830,Vulcan Materials Co,Bonds,TRUE,TRUE,Cement,Cement,Aviation + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR118725,US03746AAA88,33516930,Apache Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR27560,US15405EAD04,7190586,Central Maine Power Co,Bonds,TRUE,TRUE,Power,Power,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR160117,US610202BP77,1089352,Monongahela Power Co,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR305645,US28932MAJ45,11492900,Elm Rd Generating Stat,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR2046,US858119AZ32,513750,Steel Dynamics Inc,Bonds,TRUE,TRUE,Steel,Steel,Aviation + Steel,TRUE,Included in analysis
Test,auto_eq_cb_full,BR40123,US032510AC36,12125500,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR397651,US55336VAA89,16323040,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR179686,US737679DE73,3897921,Potomac Electric Power Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR151229,US05565QCS57,5195000,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR145608,US034863AP55,21193320,Anglo American Capital,Bonds,TRUE,TRUE,Other,Other,Coal + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR263444,US20826FAF36,18376922,Conocophillips Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR201656,US26817RAB42,14377500,Vistra Energy Corp,Bonds,TRUE,TRUE,Other,Other,Coal + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR160742,US706451BG56,747838,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR301060,US654740AU37,2769657,Nissan Motor Acceptance,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR109228,US05607MAA53,1067450,Heathrow Funding Ltd,Bonds,TRUE,TRUE,Aviation,Aviation,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR329932,US03674XAC02,122400,Antero Resources Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR424929,USU2339CBK37,3025500,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR323223,US05565QDQ82,1009796,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR231681,US345370CA64,196082,NA,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR111254,US927804FL36,3182400,Virginia Elec & Power Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR23257,US976826BH94,524674,Wisconsin Power & Light Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR192099,US674599CF00,5668550,Occidental Petroleum Cor,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR27562,US37045XCD66,4997320,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR77203,US66775VAA35,13640481,Northwest Pipeline Llc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR157942,US96949LAC90,9568009,Williams Companies Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR17711,US85771PAN24,10499520,Equinor Asa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR157771,US65120FAB04,34318976,Newcrest Finance Pty Ltd,Bonds,TRUE,TRUE,Other,Other,Aviation + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR327826,US373334KG57,11921880,Georgia Power Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR259453,US455434BH28,5139514,Indianapolis Power & Light Co,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR450533,US186108CK02,570622,Cleveland Electric Illum,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR913,US03674XAF33,442000,Antero Resources Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR192934,US976826BK24,10631950,Wisconsin Power & Light Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR60939,US26442UAE47,10040670,Duke Energy Progress Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR636075,US89566EAK47,33852,Tristate Gen&Trans Assn,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR470005,US05565QDB14,758044,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR338495,US032511BN64,2243968,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR38417,US723787AB37,18693300,Pioneer Natural Resource,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR61755,US55336VAL45,104256,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR92655,US391164AE09,2065370,Evergy Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR100886,US845743BL61,1261048,Southwestern Public Service Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR30677,US694308HP52,13240838,Pacific Gas & Electric Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR269033,US31428XAY22,53152395,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR449542,US67021CAM91,75908,Nstar Electric Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR100934,US05565EAL92,975667,Bmw Us Capital Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR318091,US037735CM71,19917137,Appalachian Power Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR642368,US01879NAA37,506469,Alliance Res Op/Finance,Bonds,TRUE,TRUE,Coal,Coal,Coal,TRUE,Included in analysis
Test,auto_eq_cb_full,BR9300,US573284AJ51,8284678,Martin Marietta Material,Bonds,TRUE,TRUE,Cement,Cement,Aviation + Cement,TRUE,Included in analysis
Test,auto_eq_cb_full,BR317332,US337932AC13,27827497,Firstenergy Corp,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR166218,US05565QCS57,4054717,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR560079,US90333LAP76,1152939,Us Concrete Inc,Bonds,TRUE,TRUE,Cement,Cement,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR3992,US90400GAB77,3846360,Ultra Resources Inc/Us,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR397409,US87233QAA67,9897063,Tc Pipelines Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR125438,US74456QBN51,13737580,Public Service Electric & Gas,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR70276,US20825CAQ78,2799358,Conocophillips,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
